room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
12219390,1473,65182370,Private room,,Dublin,,Dublin city and suburbs,52,4.5,3,1.0,,60.0,,2017-07-22 06:38:16.291327,53.364012,-6.255241,0101000020E6100000B2648EE55D0519C000ADF9F197AE4A40
13589418,1473,11552373,Private room,,Dublin,,Dublin city and suburbs,5,5.0,2,1.0,,60.0,,2017-07-22 06:38:16.283820,53.378981,-6.204438,0101000020E6100000143DF03158D118C017670C7382B04A40
12339833,1473,66184632,Private room,,Dublin,,Dublin city and suburbs,39,5.0,2,1.0,,57.0,,2017-07-22 06:38:16.280868,53.37534,-6.276112,0101000020E6100000F321A81ABD1A19C0B97020240BB04A40
4500067,1473,4240070,Private room,,Dublin,,Dublin city and suburbs,12,4.5,2,1.0,,47.0,,2017-07-22 06:38:16.273009,53.389381,-6.2365,0101000020E61000001904560E2DF218C08657923CD7B14A40
11653907,1473,20934344,Private room,,Dublin,,Dublin city and suburbs,33,5.0,2,1.0,,47.0,,2017-07-22 06:38:14.460372,53.408461,-6.175158,0101000020E6100000F487669E5CB318C08258367348B44A40
15753808,1473,101832747,Private room,,Dublin,,Dublin city and suburbs,13,3.0,2,1.0,,54.0,,2017-07-22 06:38:14.454811,53.361342,-6.270016,0101000020E6100000429605137F1419C0EB55647440AE4A40
9804066,1473,50517052,Private room,,Dublin,,Dublin city and suburbs,127,5.0,1,1.0,,44.0,,2017-07-22 06:38:14.444430,53.409383,-6.232838,0101000020E61000006F10AD156DEE18C0E94482A966B44A40
10207995,1473,34765820,Private room,,Dublin,,Dublin city and suburbs,98,4.5,2,1.0,,62.0,,2017-07-22 06:38:14.442173,53.389754,-6.253582,0101000020E6100000C66AF3FFAA0319C01BBE8575E3B14A40
18747850,1473,7347275,Private room,,Dublin,,Dublin city and suburbs,4,4.5,3,1.0,,62.0,,2017-07-22 06:38:14.439933,53.371421,-6.252548,0101000020E61000004BAE62F19B0219C018062CB98AAF4A40
16224594,1473,106014173,Private room,,Dublin,,Dublin city and suburbs,42,5.0,2,1.0,,60.0,,2017-07-22 06:37:42.469388,53.358063,-6.24378,0101000020E6100000EFACDD76A1F918C02E742502D5AD4A40
18004415,1473,32425282,Private room,,Dublin,,Dublin city and suburbs,10,5.0,2,1.0,,60.0,,2017-07-22 06:37:42.465827,53.403921,-6.180215,0101000020E61000009BFEEC478AB818C07495EEAEB3B34A40
12510414,1473,20304300,Private room,,Dublin,,Dublin city and suburbs,83,5.0,2,1.0,,53.0,,2017-07-22 06:48:09.887232,53.37489,-6.360355,0101000020E6100000E2CCAFE6007119C079CC4065FCAF4A40
18697734,1473,16844077,Private room,,Dublin,,Dublin city and suburbs,5,5.0,2,1.0,,54.0,,2017-07-22 06:48:08.114390,53.35837,-6.426274,0101000020E6100000598AE42B81B419C00BEF7211DFAD4A40
19614206,1473,8003800,Private room,,Dublin,,Dublin city and suburbs,2,0.0,1,0.0,,50.0,,2017-07-22 06:48:08.100816,53.418591,-6.38911,0101000020E6100000AD2F12DA728E19C031B3CF6394B54A40
17622154,1473,111975357,Private room,,Dublin,,Dublin city and suburbs,7,4.5,2,1.0,,54.0,,2017-07-22 06:48:08.098215,53.381847,-6.397426,0101000020E6100000055262D7F69619C0B189CC5CE0B04A40
16825379,1473,8449857,Private room,,Dublin,,Dublin city and suburbs,10,5.0,2,1.0,,60.0,,2017-07-22 06:48:08.089368,53.377527,-6.36035,0101000020E610000054742497FF7019C0B22D03CE52B04A40
7186145,1473,37642165,Private room,,Dublin,,Dublin city and suburbs,38,4.5,2,1.0,,54.0,,2017-07-22 06:48:08.084994,53.393235,-6.368984,0101000020E610000033FD12F1D67919C03F52448655B24A40
19968812,1473,141591476,Private room,,Dublin,,Dublin city and suburbs,0,0.0,3,1.0,,54.0,,2017-07-22 06:48:06.354067,53.422184,-6.391061,0101000020E6100000D7F6764B729019C07E7214200AB64A40
18853518,1473,85401049,Private room,,Dublin,,Dublin city and suburbs,0,0.0,1,1.0,,44.0,,2017-07-22 06:48:04.998525,53.274857,-6.285069,0101000020E6100000E869C020E92319C0D009A1832EA34A40
4328664,1473,12082065,Private room,,Dublin,,Dublin city and suburbs,1,0.0,2,1.0,,54.0,,2017-07-22 06:48:03.319617,53.290342,-6.251397,0101000020E6100000034015376E0119C0DF5339ED29A54A40
18498182,1473,128365731,Private room,,Dublin,,Dublin city and suburbs,2,0.0,2,1.0,,47.0,,2017-07-22 06:48:01.994953,53.290634,-6.253108,0101000020E6100000836C59BE2E0319C0868DB27E33A54A40
14024852,1473,31999606,Private room,,Dublin,,Dublin city and suburbs,0,0.0,1,1.0,,46.0,,2017-07-22 06:47:54.414145,53.301876,-6.218926,0101000020E6100000F4F928232EE018C041B96DDFA3A64A40
6900334,1473,36158869,Private room,,Dublin,,Dublin city and suburbs,2,0.0,2,1.0,,44.0,,2017-07-22 06:47:54.402440,53.276125,-6.212925,0101000020E6100000D200DE0209DA18C0D34D621058A34A40
13972403,1473,83314955,Private room,,Dublin,,Dublin city and suburbs,0,0.0,2,1.0,,43.0,,2017-07-22 06:47:54.400405,53.302348,-6.233788,0101000020E6100000FBC9181F66EF18C06901DA56B3A64A40
9177210,1473,9722047,Private room,,Dublin,,Dublin city and suburbs,1,0.0,2,1.0,,47.0,,2017-07-22 06:47:54.391956,53.281755,-6.241617,0101000020E61000006AA164726AF718C0033E3F8C10A44A40
6782866,1473,13494283,Private room,,Dublin,,Dublin city and suburbs,14,4.5,2,1.0,,50.0,,2017-07-22 06:47:54.389283,53.275755,-6.217594,0101000020E61000002A3927F6D0DE18C0AF5A99F04BA34A40
7610138,1473,7053975,Private room,,Dublin,,Dublin city and suburbs,4,5.0,1,1.0,,48.0,,2017-07-22 06:47:54.379386,53.28062,-6.246167,0101000020E6100000F06AB93313FC18C0404D2D5BEBA34A40
15405299,1473,96203219,Private room,,Dublin,,Dublin city and suburbs,6,5.0,2,1.0,,45.0,,2017-07-22 06:47:52.614543,53.275574,-6.194629,0101000020E6100000A96917D34CC718C05FD0420246A34A40
11836397,1473,63064641,Private room,,Dublin,,Dublin city and suburbs,9,5.0,2,1.0,,60.0,,2017-07-22 06:47:52.610014,53.300941,-6.238338,0101000020E610000081936DE00EF418C04583143C85A64A40
6167941,1473,31999606,Private room,,Dublin,,Dublin city and suburbs,17,4.5,1,1.0,,47.0,,2017-07-22 06:47:52.606146,53.301654,-6.219232,0101000020E61000005AF2785A7EE018C0925A28999CA64A40
5616591,1473,14887047,Private room,,Dublin,,Dublin city and suburbs,1,0.0,2,1.0,,59.0,,2017-07-22 06:47:51.029829,53.319858,-6.21684,0101000020E6100000CBDB114E0BDE18C097AE601BF1A84A40
14921133,1473,19772726,Private room,,Dublin,,Dublin city and suburbs,4,5.0,1,1.0,,62.0,,2017-07-22 06:47:51.025641,53.303957,-6.224086,0101000020E610000040F7E5CC76E518C0F4311F10E8A64A40
10252157,1473,52700863,Private room,,Dublin,,Dublin city and suburbs,54,4.5,2,1.0,,54.0,,2017-07-22 06:47:51.022928,53.302762,-6.230341,0101000020E610000035B6D782DEEB18C05C3CBCE7C0A64A40
6852402,1473,31991504,Private room,,Dublin,,Dublin city and suburbs,1,0.0,2,1.0,,47.0,,2017-07-22 06:47:51.018788,53.284201,-6.233414,0101000020E6100000D4B6611404EF18C0C93EC8B260A44A40
11254217,1473,21249317,Private room,,Dublin,,Dublin city and suburbs,11,5.0,2,1.0,,54.0,,2017-07-22 06:47:51.005881,53.276075,-6.204815,0101000020E6100000C4EBFA05BBD118C0211FF46C56A34A40
15162430,1473,96203219,Private room,,Dublin,,Dublin city and suburbs,14,5.0,2,1.0,,45.0,,2017-07-22 06:47:50.995610,53.275679,-6.194316,0101000020E6100000AF5B04C6FAC618C0D498107349A34A40
19158617,1473,79060352,Private room,,Dublin,,Dublin city and suburbs,1,0.0,2,1.0,,62.0,,2017-07-22 06:47:49.578281,53.275325,-6.221528,0101000020E6100000D9976C3CD8E218C0B7627FD93DA34A40
254941,1473,1339322,Private room,,Dublin,,Dublin city and suburbs,118,5.0,2,1.0,,47.0,,2017-07-22 06:47:49.570555,53.279026,-6.188982,0101000020E61000007521567F84C118C0EA5DBC1FB7A34A40
1517181,1473,6995873,Private room,,Dublin,,Dublin city and suburbs,18,5.0,2,1.0,,47.0,,2017-07-22 06:47:49.548650,53.279405,-6.211176,0101000020E6100000E6CC76853ED818C060AB048BC3A34A40
14331209,1473,87061579,Private room,,Dublin,,Dublin city and suburbs,23,5.0,2,1.0,,60.0,,2017-07-22 06:47:48.210206,53.276368,-6.227542,0101000020E6100000A0DD21C500E918C099D4D00660A34A40
14541202,1473,89973968,Private room,,Dublin,,Dublin city and suburbs,18,5.0,2,1.0,,46.0,,2017-07-22 06:47:48.207941,53.277578,-6.217349,0101000020E6100000F1457BBC90DE18C0670B08AD87A34A40
25458,1473,86870,Private room,,Dublin,,Dublin city and suburbs,32,5.0,2,1.0,,47.0,,2017-07-22 06:47:48.202550,53.27701,-6.215893,0101000020E6100000C7BDF90D13DD18C01D554D1075A34A40
718667,1473,3706905,Private room,,Dublin,,Dublin city and suburbs,171,5.0,2,1.0,,62.0,,2017-07-22 06:47:48.196344,53.279878,-6.214775,0101000020E61000005DFE43FAEDDB18C0586FD40AD3A34A40
15000705,1473,33970105,Private room,,Dublin,,Dublin city and suburbs,13,5.0,2,1.0,,46.0,,2017-07-22 06:47:46.319719,53.277875,-6.215268,0101000020E61000005680EF366FDC18C021B0726891A34A40
12436876,1473,67284114,Private room,,Dublin,,Dublin city and suburbs,1,0.0,2,1.0,,60.0,,2017-07-22 06:47:43.653603,53.303849,-6.291345,0101000020E61000009869FB57562A19C00EF62686E4A64A40
1340652,1473,7269939,Private room,,Dublin,,Dublin city and suburbs,21,4.5,1,1.0,,47.0,,2017-07-22 06:47:42.232736,53.309981,-6.276334,0101000020E61000006A17D34CF71A19C0D1B01875ADA74A40
6680335,1473,28966028,Private room,,Dublin,,Dublin city and suburbs,2,0.0,2,1.0,,47.0,,2017-07-22 06:47:40.724371,53.315587,-6.295884,0101000020E61000007FA31D37FC2E19C07905A22765A84A40
12965620,1473,70799129,Private room,,Dublin,,Dublin city and suburbs,0,0.0,3,1.0,,52.0,,2017-07-22 06:47:40.712766,53.316492,-6.292791,0101000020E6100000A7406667D12B19C00AB952CF82A84A40
19409572,1473,135899921,Private room,,Dublin,,Dublin city and suburbs,0,0.0,2,1.0,,59.0,,2017-07-22 06:40:17.692474,53.350615,-6.243042,0101000020E6100000BD378600E0F818C0573ECBF3E0AC4A40
13486790,1473,6260452,Private room,,Dublin,,Dublin city and suburbs,5,5.0,2,1.0,,60.0,,2017-07-22 06:40:17.689707,53.338407,-6.248522,0101000020E61000009758198D7CFE18C065DEAAEB50AB4A40
13640970,1473,26027609,Private room,,Dublin,,Dublin city and suburbs,4,0.0,1,1.0,,60.0,,2017-07-22 06:40:17.686889,53.343871,-6.245197,0101000020E61000002B4F20EC14FB18C07B8505F703AC4A40
8024926,1473,42373839,Private room,,Dublin,,Dublin city and suburbs,9,4.0,1,1.0,,54.0,,2017-07-22 06:40:17.682894,53.339286,-6.241436,0101000020E6100000E84EB0FF3AF718C0CEFE40B96DAB4A40
19448471,1473,50435210,Private room,,Dublin,,Dublin city and suburbs,0,0.0,2,1.0,,62.0,,2017-07-22 06:40:17.678825,53.34562,-6.236519,0101000020E6100000CF87670932F218C0F86BB2463DAC4A40
13425025,1473,47634220,Private room,,Dublin,,Dublin city and suburbs,5,4.5,2,1.0,,59.0,,2017-07-22 06:40:15.941858,53.34109,-6.237214,0101000020E6100000069D103AE8F218C00F7F4DD6A8AB4A40
16657391,1473,14902553,Private room,,Dublin,,Dublin city and suburbs,12,5.0,2,1.0,,60.0,,2017-07-22 06:37:42.463745,53.345358,-6.242998,0101000020E610000040F9BB77D4F818C0BBB4E1B034AC4A40
16266942,1473,16970375,Private room,,Dublin,,Dublin city and suburbs,10,5.0,2,1.0,,60.0,,2017-07-22 06:37:42.459736,53.338025,-6.23293,0101000020E61000007407B13385EE18C07E1D386744AB4A40
14624814,1473,49084205,Private room,,Dublin,,Dublin city and suburbs,5,4.5,2,1.0,,56.0,,2017-07-22 06:37:39.533092,53.345354,-6.246842,0101000020E6100000EF1D3526C4FC18C07AC5538F34AC4A40
19537040,1473,73558572,Private room,,Dublin,,Dublin city and suburbs,1,0.0,1,1.0,,44.0,,2017-07-22 06:37:39.529069,53.371054,-6.254321,0101000020E61000007BBE66B96C0419C066868DB27EAF4A40
18446505,1473,127727689,Private room,,Dublin,,Dublin city and suburbs,9,5.0,3,1.0,,60.0,,2017-07-22 06:37:39.526864,53.401513,-6.184866,0101000020E6100000C19140834DBD18C09DF529C764B34A40
7073423,1473,32036049,Private room,,Dublin,,Dublin city and suburbs,25,5.0,1,1.0,,59.0,,2017-07-22 06:37:39.523294,53.308999,-6.198795,0101000020E6100000EB6E9EEA90CB18C094BF7B478DA74A40
17316655,1473,34344200,Private room,,Dublin,,Dublin city and suburbs,24,5.0,2,1.0,,60.0,,2017-07-22 06:37:39.520054,53.356861,-6.235661,0101000020E610000048C5FF1D51F118C0E31B0A9FADAD4A40
3114981,1473,15828109,Private room,,Dublin,,Dublin city and suburbs,46,4.5,2,1.0,,60.0,,2017-07-22 06:37:39.517051,53.381693,-6.202498,0101000020E61000008A05BEA25BCF18C05A0EF450DBB04A40
869956,1473,4584609,Private room,,Dublin,,Dublin city and suburbs,9,4.5,2,1.0,,60.0,,2017-07-22 06:37:39.509349,53.305005,-6.202893,0101000020E61000006D59BE2EC3CF18C0E90E62670AA74A40
13601320,1473,31863961,Private room,,Dublin,,Dublin city and suburbs,6,4.0,4,1.0,,50.0,,2017-07-22 06:37:39.506631,53.364431,-6.259089,0101000020E61000006D0377A04E0919C00553CDACA5AE4A40
17327651,1473,109821624,Private room,,Dublin,,Dublin city and suburbs,0,0.0,1,1.0,,56.0,,2017-07-22 06:37:39.502450,53.398736,-6.172511,0101000020E610000010CD3CB9A6B018C072DEFFC709B34A40
19922453,1473,141099705,Private room,,Dublin,,Dublin city and suburbs,0,0.0,4,1.0,,60.0,,2017-07-22 06:37:39.500107,53.390466,-6.233183,0101000020E6100000C4EE3B86C7EE18C0981936CAFAB14A40
7740402,1473,37649276,Private room,,Dublin,,Dublin city and suburbs,80,4.5,3,1.0,,54.0,,2017-07-22 06:37:39.497710,53.391265,-6.118297,0101000020E610000012DC48D9227918C0E388B5F814B24A40
16272999,1473,105835327,Private room,,Dublin,,Dublin city and suburbs,20,4.5,2,1.0,,60.0,,2017-07-22 06:37:39.491173,53.325162,-6.218247,0101000020E6100000EACC3D247CDF18C073F38DE89EA94A40
19922451,1473,141099705,Private room,,Dublin,,Dublin city and suburbs,0,0.0,2,1.0,,60.0,,2017-07-22 06:37:36.674661,53.389775,-6.231687,0101000020E610000027A25F5B3FED18C032E6AE25E4B14A40
14245311,1473,22316967,Private room,,Dublin,,Dublin city and suburbs,44,5.0,3,1.0,,54.0,,2017-07-22 06:37:36.670921,53.401441,-6.152165,0101000020E610000024624A24D19B18C003232F6B62B34A40
4322818,1473,22444232,Private room,,Dublin,,Dublin city and suburbs,152,5.0,7,4.0,,47.0,,2017-07-22 06:37:36.668037,53.36975,-6.194039,0101000020E61000001C98DC28B2C618C017D9CEF753AF4A40
18730241,1473,7347275,Private room,,Dublin,,Dublin city and suburbs,3,4.5,2,1.0,,57.0,,2017-07-22 06:37:36.665593,53.370505,-6.2524,0101000020E6100000A60A4625750219C0930035B56CAF4A40
14354424,1473,38826397,Private room,,Dublin,,Dublin city and suburbs,17,4.5,1,1.0,,47.0,,2017-07-22 06:37:36.661721,53.349863,-6.247898,0101000020E6100000A9F92AF9D8FD18C04C8A8F4FC8AC4A40
19173665,1473,73089431,Private room,,Dublin,,Dublin city and suburbs,5,5.0,2,1.0,,60.0,,2017-07-22 06:37:36.656243,53.392914,-6.252358,0101000020E61000002F89B3226A0219C0FD1186014BB24A40
17222760,1473,115974880,Private room,,Dublin,,Dublin city and suburbs,20,5.0,2,1.0,,46.0,,2017-07-22 06:37:36.652190,53.404078,-6.17251,0101000020E61000008DEE2076A6B018C03C84F1D3B8B34A40
4428939,1473,22849543,Private room,,Dublin,,Dublin city and suburbs,91,4.0,2,1.0,,60.0,,2017-07-22 06:37:36.647637,53.356651,-6.259133,0101000020E6100000EA4141295A0919C0F88A6EBDA6AD4A40
14194329,1473,58093238,Private room,,Dublin,,Dublin city and suburbs,51,4.0,2,1.0,,41.0,,2017-07-22 06:37:36.645371,53.356882,-6.25139,0101000020E61000006F2A52616C0119C0FA43334FAEAD4A40
12966754,1473,71318484,Private room,,Dublin,,Dublin city and suburbs,3,4.5,1,1.0,,54.0,,2017-07-22 06:37:35.244570,53.338566,-6.241688,0101000020E6100000B4571F0F7DF718C0CEC4742156AB4A40
871174,1473,4592908,Private room,,Dublin,,Dublin city and suburbs,89,4.0,2,1.0,,47.0,,2017-07-22 06:37:35.236502,53.367772,-6.208099,0101000020E61000003B527DE717D518C03831242713AF4A40
8226976,1473,850282,Private room,,Dublin,,Dublin city and suburbs,175,4.0,2,1.0,,62.0,,2017-07-22 06:37:35.230815,53.351618,-6.259339,0101000020E6100000334FAE29900919C0AC5791D101AD4A40
15574925,1473,89152814,Private room,,Dublin,,Dublin city and suburbs,7,3.5,2,1.0,,54.0,,2017-07-22 06:37:35.227988,53.346106,-6.246993,0101000020E61000001C5DA5BBEBFC18C085798F334DAC4A40
16633362,1473,19402676,Private room,,Dublin,,Dublin city and suburbs,19,4.5,1,1.0,,47.0,,2017-07-22 06:37:35.225858,53.341661,-6.234003,0101000020E6100000DFA9807B9EEF18C0CAA8328CBBAB4A40
9312449,1473,9465902,Private room,,Dublin,,Dublin city and suburbs,48,5.0,1,1.0,,53.0,,2017-07-22 06:37:35.223212,53.366232,-6.218169,0101000020E61000000C01C0B167DF18C0D45FAFB0E0AE4A40
13351308,1473,75692554,Private room,,Dublin,,Dublin city and suburbs,43,4.5,2,1.0,,60.0,,2017-07-22 06:37:35.221117,53.35896,-6.244895,0101000020E6100000D0D03FC1C5FA18C03D49BA66F2AD4A40
13431745,1473,48498494,Private room,,Dublin,,Dublin city and suburbs,79,4.5,2,1.0,,47.0,,2017-07-22 06:37:35.217505,53.386453,-6.16963,0101000020E610000092AE997CB3AD18C07638BA4A77B14A40
15063921,1473,26474432,Private room,,Dublin,,Dublin city and suburbs,64,5.0,3,1.0,,57.0,,2017-07-22 06:37:35.212805,53.383033,-6.21003,0101000020E61000002CB7B41A12D718C0F624B03907B14A40
8043185,1473,42474513,Private room,,Dublin,,Dublin city and suburbs,9,5.0,1,1.0,,62.0,,2017-07-22 06:37:35.207795,53.389744,-6.120594,0101000020E6100000136058FE7C7B18C0F7E7A221E3B14A40
3583632,1473,18051791,Private room,,Dublin,,Dublin city and suburbs,100,4.5,2,1.0,,60.0,,2017-07-22 06:37:35.203761,53.383689,-6.240787,0101000020E6100000333509DE90F618C0DF6A9DB81CB14A40
16660908,1473,100936942,Private room,,Dublin,,Dublin city and suburbs,50,5.0,2,1.0,,47.0,,2017-07-22 06:37:35.201217,53.349955,-6.265508,0101000020E6100000334E4354E10F19C02D095053CBAC4A40
19175134,1473,35809611,Private room,,Dublin,,Dublin city and suburbs,7,5.0,2,1.0,,54.0,,2017-07-22 06:37:33.522806,53.34852,-6.238833,0101000020E610000080D250A390F418C03F00A94D9CAC4A40
17092835,1473,58587197,Private room,,Dublin,,Dublin city and suburbs,17,4.5,2,3.0,,47.0,,2017-07-22 06:37:33.520588,53.354618,-6.25728,0101000020E6100000D6A88768740719C05649641F64AD4A40
18179142,1473,124886795,Private room,,Dublin,,Dublin city and suburbs,15,4.0,2,1.0,,54.0,,2017-07-22 06:37:33.517743,53.351376,-6.262247,0101000020E61000007EE5417A8A0C19C0B64C86E3F9AC4A40
5764872,1473,790143,Private room,,Dublin,,Dublin city and suburbs,76,4.5,2,1.0,,47.0,,2017-07-22 06:37:33.515413,53.359629,-6.24538,0101000020E6100000B35E0CE544FB18C0BAD8B45208AE4A40
16356181,1473,107064267,Private room,,Dublin,,Dublin city and suburbs,26,5.0,2,1.0,,60.0,,2017-07-22 06:37:33.512586,53.373707,-6.222203,0101000020E6100000D84AE82E89E318C0A5A487A1D5AF4A40
19202885,1473,22190367,Private room,,Dublin,,Dublin city and suburbs,1,0.0,2,1.0,,59.0,,2017-07-22 06:37:33.508071,53.372039,-6.201598,0101000020E61000008BC1C3B46FCE18C014EB54F99EAF4A40
19137192,1473,80205431,Private room,,Dublin,,Dublin city and suburbs,3,5.0,2,1.0,,60.0,,2017-07-22 06:37:33.505982,53.382295,-6.234235,0101000020E61000007250C24CDBEF18C05036E50AEFB04A40
16335673,1473,4378392,Private room,,Dublin,,Dublin city and suburbs,12,5.0,4,1.0,,47.0,,2017-07-22 06:37:33.503873,53.405074,-6.176494,0101000020E6100000CAC2D7D7BAB418C0DE3AFF76D9B34A40
17586790,1473,119337793,Private room,,Dublin,,Dublin city and suburbs,6,4.5,2,1.0,,54.0,,2017-07-22 06:37:33.499027,53.367207,-6.190121,0101000020E61000009B215514AFC218C05FEE93A300AF4A40
18632887,1473,33997467,Private room,,Dublin,,Dublin city and suburbs,3,3.5,2,1.0,,47.0,,2017-07-22 06:37:33.496705,53.362941,-6.179558,0101000020E6100000D0F0660DDEB718C053B0C6D974AE4A40
12383096,1473,58093238,Private room,,Dublin,,Dublin city and suburbs,109,4.0,2,1.0,,54.0,,2017-07-22 06:37:33.489367,53.355004,-6.252666,0101000020E61000009A3E3BE0BA0219C07FF964C570AD4A40
17171015,1473,3245556,Private room,,Dublin,,Dublin city and suburbs,2,0.0,2,1.0,,60.0,,2017-07-22 06:37:33.486894,53.363875,-6.248815,0101000020E61000005704FF5BC9FE18C07F6ABC7493AE4A40
16975397,1473,113574344,Private room,,Dublin,,Dublin city and suburbs,2,0.0,2,2.0,,54.0,,2017-07-22 06:37:33.479005,53.404209,-6.179274,0101000020E6100000A9177C9A93B718C0DBDFD91EBDB34A40
18513188,1473,50271092,Private room,,Dublin,,Dublin city and suburbs,7,4.5,2,1.0,,47.0,,2017-07-22 06:37:32.564635,53.352182,-6.242625,0101000020E61000009CC420B072F818C0B41EBE4C14AD4A40
19696521,1473,20571275,Private room,,Dublin,,Dublin city and suburbs,0,0.0,2,1.0,,60.0,,2017-07-22 06:37:32.543745,53.377606,-6.243381,0101000020E610000001DF6DDE38F918C0FE62B66455B04A40
766628,1473,4042464,Private room,,Dublin,,Dublin city and suburbs,45,5.0,2,1.0,,47.0,,2017-07-22 06:37:32.539542,53.385684,-6.155623,0101000020E61000008A05BEA25B9F18C0944BE3175EB14A40
16461043,1473,13435466,Private room,,Dublin,,Dublin city and suburbs,6,5.0,2,1.0,,47.0,,2017-07-22 06:37:30.565159,53.345765,-6.236448,0101000020E610000085D1AC6C1FF218C0FC8C0B0742AC4A40
15726268,1473,93444732,Private room,,Dublin,,Dublin city and suburbs,0,0.0,2,1.0,,52.0,,2017-07-22 06:37:30.551259,53.389181,-6.143057,0101000020E610000001DBC1887D9218C0BF9CD9AED0B14A40
4229865,1473,8760476,Private room,,Dublin,,Dublin city and suburbs,51,5.0,2,1.0,,60.0,,2017-07-22 06:37:29.419605,53.367312,-6.188473,0101000020E61000004EB7EC10FFC018C0D4B6611404AF4A40
15771766,1473,93444732,Private room,,Dublin,,Dublin city and suburbs,2,0.0,2,1.0,,52.0,,2017-07-22 06:37:29.413614,53.389,-6.144003,0101000020E6100000821ABE85759318C06F1283C0CAB14A40
9194524,1473,42474513,Private room,,Dublin,,Dublin city and suburbs,6,4.5,1,1.0,,57.0,,2017-07-22 06:37:29.405488,53.389276,-6.120363,0101000020E610000003983270407B18C0118FC4CBD3B14A40
4208603,1473,1499994,Private room,,Dublin,,Dublin city and suburbs,49,5.0,2,1.0,,57.0,,2017-07-22 06:37:29.399758,53.396656,-6.132878,0101000020E61000007A6EA12B118818C08FE1B19FC5B24A40
12870561,1473,41759031,Private room,,Dublin,,Dublin city and suburbs,13,4.5,1,1.0,,60.0,,2017-07-22 06:37:29.396988,53.393584,-6.142782,0101000020E610000074D4D171359218C04B1DE4F560B24A40
9938234,1473,46577183,Private room,,Dublin,,Dublin city and suburbs,31,5.0,2,1.0,,54.0,,2017-07-22 06:37:27.997533,53.389011,-6.146295,0101000020E6100000F645425BCE9518C06364C91CCBB14A40
17180458,1473,101269181,Private room,,Dublin,,Dublin city and suburbs,46,5.0,2,1.0,,56.0,,2017-07-22 06:37:27.991880,53.374232,-6.210209,0101000020E6100000A94C310741D718C0EF8E8CD5E6AF4A40
12930876,1473,59619626,Private room,,Dublin,,Dublin city and suburbs,36,5.0,2,1.0,,54.0,,2017-07-22 06:37:27.987493,53.408171,-6.173093,0101000020E610000086AA984A3FB118C07B1684F23EB44A40
19216827,1473,12748749,Private room,,Dublin,,Dublin city and suburbs,2,0.0,1,1.0,,57.0,,2017-07-22 06:37:27.975535,53.374998,-6.252259,0101000020E6100000957CEC2E500219C05F0839EFFFAF4A40
837881,1473,4378392,Private room,,Dublin,,Dublin city and suburbs,15,5.0,4,1.0,,47.0,,2017-07-22 06:37:26.549740,53.406486,-6.17811,0101000020E6100000BC5CC47762B618C01424B6BB07B44A40
13949954,1473,83037396,Private room,,Dublin,,Dublin city and suburbs,98,5.0,2,1.0,,47.0,,2017-07-22 06:37:26.542091,53.391319,-6.128965,0101000020E61000008750A5660F8418C0D7A6B1BD16B24A40
17326208,1473,29092311,Private room,,Dublin,,Dublin city and suburbs,7,5.0,2,1.0,,47.0,,2017-07-22 06:37:26.536488,53.369295,-6.195119,0101000020E61000001A506F46CDC718C0C5C9FD0E45AF4A40
15188127,1473,21421515,Private room,,Dublin,,Dublin city and suburbs,18,5.0,3,1.0,,60.0,,2017-07-22 06:37:26.532995,53.391889,-6.161607,0101000020E6100000FC372F4E7CA518C0C154336B29B24A40
15606359,1473,100608762,Private room,,Dublin,,Dublin city and suburbs,9,5.0,2,1.0,,53.0,,2017-07-22 06:37:25.038559,53.402242,-6.164723,0101000020E610000096986725ADA818C0F08975AA7CB34A40
13577314,1473,60990203,Private room,,Dublin,,Dublin city and suburbs,84,4.5,2,1.0,,46.0,,2017-07-22 06:37:25.033262,53.40694,-6.174607,0101000020E6100000569C6A2DCCB218C095B7239C16B44A40
17997073,1473,4686027,Private room,,Dublin,,Dublin city and suburbs,10,4.5,2,1.0,,61.0,,2017-07-22 06:37:25.031111,53.400513,-6.182307,0101000020E6100000D653ABAFAEBA18C0B94F8E0244B34A40
17599923,1473,119603997,Private room,,Dublin,,Dublin city and suburbs,47,5.0,2,1.0,,54.0,,2017-07-22 06:37:25.023435,53.405519,-6.172861,0101000020E6100000F303577902B118C00C74ED0BE8B34A40
4207682,1473,1499994,Private room,,Dublin,,Dublin city and suburbs,31,5.0,2,1.0,,57.0,,2017-07-22 06:37:25.017455,53.397565,-6.132281,0101000020E61000005987A3AB748718C06284F068E3B24A40
13818228,1473,81392969,Private room,,Dublin,,Dublin city and suburbs,3,5.0,2,1.0,,54.0,,2017-07-22 06:37:25.015170,53.389732,-6.123231,0101000020E6100000DB696B44307E18C0331AF9BCE2B14A40
5273761,1473,27300935,Private room,,Dublin,,Dublin city and suburbs,26,4.5,2,1.0,,55.0,,2017-07-22 06:37:25.008492,53.401303,-6.152315,0101000020E6100000CEC29E76F89B18C0B2648EE55DB34A40
12903663,1473,41759031,Private room,,Dublin,,Dublin city and suburbs,40,5.0,2,1.0,,60.0,,2017-07-22 06:37:23.637820,53.397719,-6.126744,0101000020E61000005EDBDB2DC98118C0B9FFC874E8B24A40
